	document	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30	pc31	pc32	pc33	pc34	pc35	pc36	pc37	pc38	pc39	pc40	pc41	pc42	pc43	pc44	pc45	pc46	pc47	pc48	pc49	pc50
10	2020.03.21.001933_v1.xml	0.42169425696582863	0.33233871716941965	-0.07669389915293379	0.22913500113636165	0.35315005598987403	-0.12953376300230346	0.16029785520108053	-0.07519171461620822	0.04886927101485583	0.06125396139260486	-0.26877305837090604	0.0661276709474452	-0.09229829544952661	0.019927599838029275	0.015790282507371356	-0.02957417542119911	0.052454828966348344	0.013942254532328335	-0.13339041297410992	-0.03937083209464687	-0.12685143830519752	-0.17757231081650948	-0.019216609071713853	0.07228727844298388	0.04045458894320597	0.03117377133306254	0.10891589140143942	-0.044949683671513085	-0.0431414975612463	0.10889344461526651	0.03195552082276576	-0.004076899743084672	0.12326864985059294	-0.18877455960083744	-0.04081658185892145	0.028379641992146265	-0.12720255725851293	-0.05810211274475141	-0.0015818197320491834	0.04697565299993878	0.157317533452071	-0.027582890183158293	-0.10750999427986652	-0.09278297335518437	0.03533580127570324	0.0898279793420863	-0.004244828760181951	0.040966314612846166	0.08893637547481414	-0.048286206723166636
11	2020.02.17.952903_v1.xml	0.2172418450287501	0.1559422085161325	-0.2001390272859649	0.21146142702679183	0.3776223176638356	-0.08610572866372079	0.25519412522975293	-0.21225931165368705	0.01815886414992396	0.1535630452243507	-0.3407533832853864	0.05535719265017347	-0.10892625249152021	-0.06399899016911315	0.09113660532911139	-0.08463991064994159	0.09748172034959157	-0.0057002796795018185	-0.13731221227613033	-0.12023405253430242	-0.11976600651651115	-0.1905141546302529	-0.05581679873547096	0.08638446715931514	0.007560943324706693	0.054140927587276066	0.18503534320382486	-0.014512185440763492	-0.0023573800846901083	0.09478249734692235	-0.023858466424599545	0.0390889364399325	0.07129562729998984	-0.0864279840337514	-0.014965084528930861	0.016538569909279377	-0.12851089362512513	-0.03350316524853847	0.030385487784885923	0.062123245569350116	0.13333858107567098	-0.08200854869407892	-0.049189489878975756	-0.08419997681551106	0.06189724726485679	0.1291062520126376	0.0012654836885976906	0.10815716156137045	0.054484314344171336	-0.012362623513533677
12	2020.03.13.991570_v1.xml	0.0007333579078652175	0.2316975964224488	-0.1771954914930678	0.29014487220860263	0.3653417890870052	-0.07444855290409413	0.14872993945710844	-0.23452869531130371	0.020407350965033433	0.23160158883573745	-0.3567611515265392	0.040297827761113236	-0.18044543850332873	-0.045349999705482036	-0.028017875314564566	-0.10803491423769662	0.1371409952226934	-0.04974623441775483	-0.1478351294999194	-0.08637159291619212	-0.1124307542324916	-0.14703714938172352	0.008039710399402988	0.02812864948555238	-0.003216914612216515	0.017177643154632327	0.20530407332917355	-0.055748900288185466	-0.007033175217386667	0.07831794817986892	0.06339646735841276	0.030202684010971592	0.07141836469334018	-0.12237395020717678	-0.044652974111117016	0.03374382434981171	-0.12509839140230072	0.011299215275993868	0.02218093828704748	0.0513269418113268	0.09457466250595004	-0.09205346491747735	-0.07079833898498045	-0.0913367745582172	0.0053203541222149875	0.15121120329513893	-0.032567646959484664	0.04761542838522781	0.03949689556193203	-0.05746384696896634
13	813378_v2.xml	-0.1845356652126644	0.26150310323889525	0.13090177564083494	0.47779596236165256	0.002220702835588395	-0.18962986517739133	0.4028147702864442	0.12921115019228702	0.08028292482475774	-0.17854207658514065	-0.18299293949467632	0.0974464719763557	0.018500397058577978	-0.06723852448266898	-0.018043981583276025	-0.00683953659949843	-0.023272051675685024	-0.022097462801500933	-0.051907340418301695	-0.003993564081258283	-0.0749694239596208	-0.18875517589226787	-0.06929748689525228	0.044499848157654065	0.06876574017189485	-0.020655103145487352	0.040334400033870677	0.03844313674490263	-0.0542004535027667	0.18025076460190814	0.009670379666610884	0.03677861135593219	0.03871020448777207	-0.15551256942675518	0.006723819515786156	0.02808738061679772	-0.13886046163467736	-0.03809113054437274	0.005245565414782938	0.05785278200946786	0.14135294926386	0.005621476449794827	-0.07679841283627775	-0.08855426031504887	0.04315985959816404	0.09058395663252194	-0.005761579019843532	0.07358862762696916	0.10015840806440657	-0.0022147576195166163
14	2020.03.09.983247_v1.xml	-0.2219549105276899	0.09058784270236364	-0.13393829140194402	0.15983057128249367	0.19416864003467105	-0.14468849280413787	0.30171237518149163	-0.1374469067043611	0.10437629166836027	0.11424471264311165	-0.3845390107983033	0.05278908632503532	-0.11219689054208692	-0.012253255703891908	0.0071854659103075535	-0.04723257199669462	0.07093654817006989	0.018876370074981552	-0.11062171787643482	-0.0989417564240489	-0.1717641011840607	-0.20317315666587765	-0.06720105140985377	0.02473279417747154	0.03998487459053057	0.09313460810340157	0.14915318997484595	-0.06367864690411595	-0.03138528633911841	0.11409491971816244	0.032371902944286934	0.0237041936513811	0.08201637198117873	-0.18754500892060988	-0.021533375531034515	0.04883603001946257	-0.20254543386440593	-0.028237721783682668	-0.016744655902629413	0.06269945094456886	0.19613963810141444	-0.033538394052930354	-0.04633489183252926	-0.08476660309280626	0.04488517839369943	0.16626086010746588	-0.010975609623525395	0.07248078943242742	0.05005427499668913	-0.043852675275720676
15	2019.12.15.877035_v1.xml	-0.03186349647232967	0.2725943844067604	-0.19962819485063776	0.29433602969379713	0.13275919723893947	-0.328359936823033	0.18407606442430968	-0.027427664381246997	0.20214512402277762	-0.09882102918085067	-0.2321251174044865	0.27979993539363757	0.09043408020084076	-0.16963844255355642	0.010591070015321558	0.20646806070924906	-0.023248261006633353	0.0036748904256814763	-0.0857750202394556	-0.08823595310391608	-0.17907975985437807	-0.08640946973800911	-0.04728510193258484	0.027860281924121044	-0.005341327973738652	0.10650288266152907	0.09157257138042885	-0.04075895365686599	0.015534472256296228	0.0089662414491678	-0.016373968822895435	0.018380536680440818	0.13679212236372829	-0.2299909828907536	-0.04537369677333225	0.026820086060685977	-0.12183238161859045	-0.011408375343376242	-0.03208858554678984	0.022233214434740134	0.11089366360025621	-0.0004171364093390473	-0.13982533938120123	-0.07278683412148768	-0.02143862237586891	0.1617306815599302	0.02971379353861392	0.023923482034472254	0.052528823501436395	-0.04689783709232964
16	793000_v1.xml	-0.23047259611391802	-0.16698121220540418	0.2855638490674084	0.1974826097042156	0.03583811818678695	-0.14103898820010818	0.3336357999291446	0.013054909075619348	0.08213024509718725	-0.07179998554372147	-0.17526217968595015	0.1807727081747711	0.10688989812398186	0.011614208532954029	0.12137333461559174	-0.0741039027685273	0.19343099173519152	0.10929075750904393	-0.06599054951934513	-0.0346567605117436	-0.14362742055795685	-0.19782832324637134	0.006727846968015427	0.05832283707249175	0.058840936602454486	0.048545568882592205	0.187717124171771	0.05814683429250378	-0.05373118453510228	0.05194851967218739	-0.058322262157982196	0.03577620937681303	0.042246524061600454	-0.24289738594857524	0.007901035024324377	-0.007442167599913896	-0.16107227167349714	-0.0392232405800097	0.02721560613823959	0.12359085686310323	0.1661853579498963	-0.007435304744895177	-0.10857269061230523	-0.057731801104952574	0.001637531840356532	0.1306179233030348	-0.02542666480816913	0.004987507149651682	0.0942753128634326	-0.04015963796919886
17	768648_v1.xml	-0.3116029554148594	-0.056961299797527065	-0.05143223177939338	-0.028594362528340023	0.08118540929413098	-0.14216869143687938	0.394626961742355	0.022661150840669997	0.1239416664051004	-0.005981955660995686	-0.2957258603102437	0.10414790647883632	0.025660669522896584	8.190653610440357e-05	-0.058047671571505255	-0.010175654591964012	-0.05821596698391995	-0.00920789787491283	0.026203838034785987	-0.06297964519193289	-0.21017463109649182	-0.21117730559544623	-0.06234492993785401	0.05974101801498466	0.05397872637382917	0.056416154399391516	0.03984449140476176	-0.07732890332342057	-0.026311398773854355	0.15026234931452143	0.025595222283838592	-0.06940127289593057	0.15474369879910466	-0.21376351347672373	0.060276949225849696	0.0982835236621854	-0.2495669554227118	-0.019270812373338275	-0.0393266715001197	0.013180281463373023	0.052452007323406935	0.017940937904223464	-0.1068872998898458	-0.06855288956146044	0.11495628389737567	0.09434375315258703	0.07686163177815841	0.06609724238465131	0.04263939452605714	-0.08283266321877125
18	2020.03.31.016170_v1.xml	-0.028390923034004922	0.09478863718475805	-0.3600804640442026	0.02339308337005286	0.12823595905786922	-0.1797626825767158	0.2900990683976805	-0.08946029249264575	-0.1861973072291554	-0.03226744241321544	-0.34460076661394123	0.25609437912581334	0.0487057351521728	0.016985444413486817	0.01701616869599809	-0.017147438566219808	0.024588497612435867	0.08739539524829687	0.006407770548170877	-0.016593955912653335	-0.10068100211568964	-0.25839252324746287	-0.04143281819857059	0.09439660594545807	-0.07006019264021801	0.006932084928288784	0.17190732752387172	-0.008014290673610924	-0.007727857132105331	0.06468358674304875	0.010784658967347482	0.043713317595574175	0.09130067868610636	-0.22387083517727202	-0.006304726249468429	-0.024586829072100747	-0.14892236190624097	-0.04336047836751877	0.0491406588757739	0.014812838993073951	0.11055117852874141	0.012847499334599166	-0.13735157860450276	-0.06802869745747264	0.05666441159571045	0.12131616633992093	0.021602448751925296	0.004575270691251521	0.07972771625625186	-0.03560808681781569
19	2020.01.26.920249_v1.xml	0.47395716038942726	0.46155282949323506	-0.004377832458315023	0.13428443836052195	0.21578201014150933	-0.11824131837159779	-0.027192330551700783	0.04164979397730473	0.09233652444462082	0.09993482812550991	-0.3241492699127506	-0.03497121744796927	-0.11008148101204851	0.005338729387073471	0.04736989905006184	-0.017657734741718834	0.007914960057732956	0.06917730591722171	-0.07364792190215064	-0.09961484222667139	-0.09599998490041073	-0.10956544575921612	-0.034389737725356584	0.11152805977601676	0.1056103760167223	0.05786730135613072	0.07837743241510575	-0.0206421018046965	-0.025652674417042443	0.06848008301913167	0.007710600619925345	0.06490144378054319	0.06857704698914313	-0.18010354328615974	-0.016003759848113308	-0.033512635689839865	-0.14162198745889265	0.015162183965354403	-0.02186641661943889	0.04657030961470321	0.1518535335418374	-0.07100216604678855	-0.06116549600445631	-0.03793734512103053	0.07766448196121967	0.11702165495110928	-0.004254018804105364	0.05426535149068046	0.0616177059998837	-0.014339331267081645
20	782359_v1.xml	0.541980461288095	-0.2465734462619995	0.1604034393763737	-0.08260288971870877	-0.10073194263522733	-0.23423118533106635	0.1639841578454586	-0.055354357515315034	0.034917681739521145	-0.026513680948289986	-0.26225357559910933	0.12512075246967103	0.13476558230843427	-0.11505358338177807	0.03100050987795855	-0.01955435856534593	0.01415487473083199	0.049954534440802556	-0.08497739075107646	-0.004648967524054637	-0.23179422587374754	-0.14430428475213075	-0.0011419006184398839	0.012616209607870688	0.009962364156398507	-0.008724691658064554	0.08971603984439125	-0.03348994944926331	-0.08589291233698804	0.07782227236571271	0.03423290360756881	-0.005377528572391821	0.013940079357815272	-0.19650264494588843	-0.0961178230594848	-0.008782544968754413	-0.13621201277754613	-0.07758247036034738	0.03608913466657315	0.022670006595553405	0.1783945889812305	-0.016546960503723174	-0.12160030267188904	-0.09414156494489068	-0.005439311532139612	0.09192175676143699	0.022465309164340086	0.029712568300638953	0.01307673601088355	-0.06001966786738899
21	863167_v1.xml	0.23005809456155357	0.30024257686985933	-0.20303395292933368	-0.2488389456898441	-0.029031828158396777	0.11785537296471749	0.1695705945340895	0.04468460253047324	0.1362882308162523	-0.11261265057303715	-0.16421109613897045	0.2784921987751985	0.08382081548476095	-0.031113861788958364	0.021412817284892527	0.16415396689343686	0.042093787620665735	0.20533673053024992	-0.14029537870049436	0.04800407546895802	0.011415747205198556	-0.1357576873863584	-0.06512893313408696	0.0017935722794331088	-0.0419378590840922	0.03697895358245262	0.04840571197031773	-0.031199951118340508	0.09998438364126161	0.11174833445823062	0.02965042855060629	0.008466981316803346	0.09239784043374843	-0.1946870869875168	-0.03108281675847757	-0.010307388629151815	-0.15850096971272087	0.0008643670220663813	-0.026952217065913997	-0.03225967656672024	0.17043772819059255	0.01454590128955846	-0.16456374103784954	-0.11084473204706158	0.03454004977396097	0.1323263709640743	0.011514407645508151	0.09529507632806355	0.0798468159753094	-0.026808042054684567
22	2020.03.02.968388_v1.xml	0.08834346348497368	0.25935092092609713	-0.30322028086993025	0.15953946250265494	0.3790044079622721	0.04099266001078894	0.06678683951498199	-0.1959101373696024	-0.049546702583997515	0.0845786502207998	-0.24571575202878315	0.052960791674767305	-0.07412371143721197	0.003936894906062083	0.053255879613622326	0.042119398462478363	0.040455021377603706	0.05700088858573027	-0.18815505362058538	-0.027813124027449065	-0.1777796292172089	-0.2053105128364332	-0.06292699919755629	0.05656667083125999	-0.03201626586867601	0.05067339906291923	0.19052723976146413	-0.0176579311843299	-0.0234017691723043	0.07263075176115819	0.03668177850605936	0.02188584961554696	0.10903883836523909	-0.19902386520611715	-0.006073962555405821	0.02766980185792034	-0.17786943354653695	-0.013377951408803712	-0.039245020928504015	0.027203200840521635	0.18732451656131022	-0.029903182337239098	-0.04362701120787871	-0.1443859934608407	0.0036049928982043733	0.14732069757290478	-0.05769883313790625	0.07690555905447338	0.03294492618584588	-0.03795726418444345
23	2020.02.11.944462_v1.xml	0.001299663962338049	0.1705882569019137	-0.43300822828669494	0.09532982760459952	0.1220285146253296	-0.1806423239442405	0.1321422867002333	-0.18838090146523223	-0.02989369554393595	0.15285893181205523	-0.31149450228479436	0.08541162158427962	-0.13791483258118054	-0.000539987064681613	-0.035214497030265024	-0.006883013613710576	0.09447401734618677	-0.03313608280623348	-0.13921804727075338	-0.10259509668105005	-0.20088222261191668	-0.17173078887487891	-0.05421756710275227	0.09051541545072062	0.0345620016624445	0.02307370498445316	0.22314222750754942	-0.028705027136477934	-0.01534292990588293	0.0687582383087525	0.05258199159447974	0.04564364867023474	0.08221215833716389	-0.14926209873950502	-0.008530782922481217	0.04625157073587738	-0.16558380774938164	0.024038101945476398	0.03750681833638736	0.02266744881848437	0.15417866241195133	-0.06136456979030824	-0.07445044279692103	-0.10122483717924213	0.0021352336483732026	0.17628251236659032	-0.05763916805457625	0.09535087073856874	0.03105686945590791	-0.05833147571377828
24	2020.03.06.977876_v2.xml	0.028712812708877822	0.24365285122476532	-0.31159590555334393	0.2264778009401388	0.3218969465853878	-0.09945831186480558	0.14325422270113874	-0.223110750471196	-0.04626219522659136	0.12956257627986945	-0.3718946087636854	0.10751883009933283	-0.027862194619227898	-0.0196410389734889	0.027801482731945937	-0.016242663318034367	0.08324092441872821	0.00942454784452218	-0.17183078277370512	-0.08694977532858084	-0.1481357067595781	-0.1628590944365702	-0.03052756650480326	0.03808255978650388	0.05833264775818181	0.02425870086505688	0.1846120792417223	-0.006785265450584221	-0.003948824555841002	0.09882741804430084	0.05949483746434159	0.06758418086014051	0.09659076351875706	-0.15502712905741922	-0.014122881658423347	0.03355793023678344	-0.1643073067851275	-0.023770546907692758	-0.0033584889936202345	0.03571919493594444	0.1483216747950009	-0.05929948488787384	-0.04282710449269067	-0.1410516045639596	0.034726229803140996	0.11929334402514269	-0.0036855015864787344	0.07095568481386383	0.02415214672197663	-0.05276555846192221
25	2019.12.17.880302_v1.xml	0.2849072879769188	-0.03496284436716568	-0.48268147191549016	0.010007509769831224	0.2243307151457582	-0.10084221531469506	0.18804103884444756	0.06721200924930892	-0.056524682219990074	0.15995357271013155	-0.2811020080796678	0.2101028826324396	0.13866897445541904	-0.0621046235398488	0.029718917303401038	-0.0038796682132442584	0.003141736406430895	0.04973009751847646	-0.1621331456889299	-0.00026899525404489033	-0.13457142584741044	-0.08596157560358608	0.01202448865133654	-0.06634186695848432	-0.004711609103703607	0.025871212002091304	0.055549865229409856	-0.07428993177126464	-0.008694803495395087	0.08299687454670113	0.02139544457323239	0.09665902722964892	-0.01325481657579708	-0.09832292894101435	0.0024794537225441005	0.009124305086332107	-0.15730976907573724	-0.055981770940645825	-0.0544803181060487	0.03302886523435378	0.1909486178533637	0.05671478784119943	-0.03157980223629586	-0.08600185108896952	0.014802076522082985	0.17213623287183533	0.008442806268823544	0.06177670557923276	0.1091426100225289	0.02574016991002659
26	842203_v1.xml	0.30087705255067587	0.2033273042151057	0.10825005837956725	0.2227269436048982	0.16901985288706523	-0.27442497527845555	0.2831885819864657	0.32651988017450273	0.09545165639756314	0.15712525485496376	-0.38283970946095947	0.10258365038364325	-0.010418890748713494	0.009335661709799714	-0.04068916603972106	-0.08241677778124035	-0.10540537477135992	0.01005682754096815	-0.1016882367312224	0.10249819800069393	-0.10222165184809073	-0.03515353863279236	-0.09446579410414047	0.014861802529372747	0.06287296402577647	-0.05912825445213765	0.07711197361092759	-0.029119746465103402	0.05433780755133222	0.0610550419885465	0.09273576033911946	0.006390132376206781	0.1288867689455957	-0.1318498303410085	0.034095366880891764	0.06494494663900452	-0.05996152350792583	-0.042309741810804935	0.006212031790381656	0.05128956867368284	0.1427200478401658	-0.002437913977714201	-0.08925220566981507	0.011781563357139091	0.023647270925814645	0.12786451679064914	-0.03081541915312669	-0.01373998860327963	0.004066596297800151	-0.041986472366352556
