pca1	pca2	pca3	pca4	pca5	pca6	pca7	pca8	pca9	pca10	pca11	pca12	pca13	pca14	pca15	pca16	pca17	pca18	pca19	pca20	pca21	pca22	pca23	pca24	pca25	pca26	pca27	pca28	pca29	pca30	pca31	pca32	pca33	pca34	pca35	pca36	pca37	pca38	pca39	pca40	pca41	pca42	pca43	pca44	pca45	pca46	pca47	pca48	pca49	pca50	document	category	doi
-3.0589434939562152	-0.07047611165645137	-1.4168699955355704	1.2262970952374055	-0.04161184698489778	-0.22933471804838784	-0.7535094975836449	-0.9522919906242886	-0.18728527309418083	0.142117125861615	0.6791529993778492	0.22197002880469435	-0.12100588785546938	0.1236414144554317	-0.3363263634836665	-0.13154760946788122	-0.14441400403104265	-0.16271068388856308	-0.3897571522491288	-0.19186430222272774	0.17825463168868547	-0.010905794002041069	-0.15368781366773113	0.23140271079574304	-0.08407809127307218	0.08486016702788256	0.23646073530069922	-0.34071682427473404	-0.016654172744450132	-0.0934643456910052	0.02540693628755523	0.10271133342984519	-0.07005014794241454	-0.14324259076359688	-0.16914742911908548	-0.03684705330534353	0.027307435696763572	-0.1060816670112337	0.04326166478870584	-0.17008414442752712	0.11807581757906326	-0.08670825988015576	0.12095456093337119	0.16867270574061297	-0.007392851779180836	-0.09791596510347635	-0.01699345917712791	0.23419139018365276	-0.04839900432301515	0.07132246253201602	495192_v1.xml	biochemistry	10.1101/495192
-1.8836101086461905	0.17713578838607022	-0.39941613549650434	-0.6570346861713328	1.2493232217103378	0.23076266606742327	-0.8118881289192842	-0.813656845826928	0.35058464376230913	-0.1477993636211291	0.5739419848556919	0.4481617605998953	-0.17804890790361147	0.8658526484862135	0.07492486768348798	-0.19135943784642911	0.43982693691709995	-0.13328804070254166	0.10746355478227461	0.30692116882429726	0.03013662093657592	-0.24816594971953046	-0.03367124002709217	0.0419343609209953	0.02203976282942673	-0.19089732026641512	0.03587019235779423	0.18378905274063276	-0.24102725162839972	-0.3977719157567001	0.17493189908460272	0.109910581246842	0.19655952745759497	-0.20581981540333827	0.10207884998019054	-0.0851957198958971	-0.3536135091321064	0.05166428549804026	-0.24743090638879014	-0.23962535060246115	0.032972315954608304	-0.29054039060013065	-0.14654379073986334	0.004805165729304853	-0.07811450839994523	0.3715349278355145	0.24214975819693965	-0.13955697478565754	0.2636307763201351	0.4485184748367209	498592_v1.xml	biochemistry	10.1101/498592
-2.3050798232482634	0.24576617116653515	-0.8688880821776656	-0.23283447358350465	1.15161368780667	0.12730737413376014	-0.8286738276744785	-1.4402068826944945	-0.3572437944655759	0.1118369627300706	0.19146656050872593	-0.26739141083336865	-0.0011550847093296974	-0.17144963349686523	-0.4206543685337278	0.15129274909325244	-0.06277286824408193	0.14930758536167824	0.05387154820807904	0.14502891508707186	-0.26326124783232185	-0.21507920812927697	-0.37813885463121344	0.20997313589613836	0.1883336373852408	-0.26320634421951333	-0.17824724306089132	0.1553330421071125	0.0381918320018844	-0.037628189887531076	0.2568497286280507	-0.022551830507853764	-0.15369287721913938	0.0034475341547912644	-0.05278902071832229	0.09803876579846169	0.10605162494217395	0.004296895353858252	0.11895667989430886	0.10756536932009474	0.2707777797888543	-0.11662945229512121	-0.17156476783270003	0.06761121857597763	0.023813496733862665	-0.014995678110037863	0.12485771468180504	-0.20627995689772213	-0.037611014598147335	0.04202145954586446	432989_v1.xml	biochemistry	10.1101/432989
-1.8526302105907755	-0.2215950468466909	-1.5889362268075007	0.03353515533323734	1.869798055669757	0.6400700990433574	-1.0297921474420944	-1.2473171066162874	-0.812972598060871	0.7919592957562864	0.12004872067279916	-0.19131428748724716	0.005835692133833375	0.3936270328632927	-0.10524136445824565	0.012966696012942595	0.1101928429162298	0.18615589593467935	0.044346446018780634	-0.21507414997881003	-0.43117590076969076	0.27485836936125385	0.06665322176854542	0.5235105307048622	0.2031919023122344	-0.3171515190710057	0.07355717115618778	0.15052077858489243	0.3527568981206302	-0.21099617355235592	0.1346154577816363	0.05217337455228698	-0.19013716490151275	0.007597264201060672	0.40079962823567644	-0.06161363969934717	-0.06521045048540298	-0.11320620644054974	0.02964505556794558	-0.004769354199258767	0.06424755644911963	0.049795386523778636	0.1539505112612245	-0.10877541694166835	-0.020842954537354047	-0.1583235524795303	0.10146100095097028	0.01907496929066961	0.2189312507753186	-0.16254115015002843	669069_v1.xml	biochemistry	10.1101/669069
-2.546373630790152	0.5962982139809981	-0.4908981776340014	0.9802695081990396	0.19736776300921527	-0.4269769390140407	-0.3950327195509686	-0.7870924757076068	-0.034469646799292576	-0.2844584435274634	-0.21076750098863042	0.07640322184676913	0.32952379559642847	-0.5484085336252307	0.15414709887434938	-0.30455997324901424	0.16780948465529685	0.19055385831848684	0.07830043657899802	-0.23327103055300197	0.351193566280438	-0.2927611361674452	0.07883431494699625	-0.043258036538785745	0.09401471114314913	-0.06860092713516196	0.39245219969740486	0.11916556249572001	0.1975366412533612	-0.3017096581113411	0.19856947640580802	-0.03443212332926494	-0.14453485746531	-0.07676893565813808	-0.23896337152988997	0.26183085286465907	-0.10907800709850596	-0.04234344250159361	0.06046336581913427	0.029153598819522793	0.12365835227153398	0.16074379032554262	-0.04148765765751553	-0.03475155476158504	0.13604205941368497	-0.013280308177937546	0.06224733442073887	0.05674033302972959	-0.09554700994850412	-0.030680419147089043	234450_v1.xml	biochemistry	10.1101/234450
-2.935733097268039	-0.455653748400929	0.36018776383399365	1.0310704764311107	0.6325374858401253	0.8446935043373447	0.968942622905863	-0.8544815638260589	-0.18525096981576653	-0.3243802755402923	-0.9043126373831784	0.018108722348162777	-0.02493292423802305	-0.269717362760673	0.40496161237836625	-0.6033454084298848	-0.0015920843064077183	-0.21058798710229723	0.13480550466797925	-0.2358730341007842	0.1584369986892947	0.06834847929949993	0.127404393190814	-0.26607269553474777	0.1689718549240919	-0.00862377873551985	0.057441494425301214	0.407408580573583	0.15786358435670556	-0.10741946751724277	-0.2507431856515997	0.2341285324350567	0.15308879502790862	-0.4638493580431724	-0.20719263342949096	0.26294095434309356	0.16975904649241524	0.042219257400256796	-0.12792317375333975	-0.14057665707200862	-0.06478860754890939	0.16539963728150867	-0.302688848474733	0.0016188819591045334	-0.01758186259995864	-0.1546159135125868	0.034730340357700853	-0.033893204820359575	-0.18397875400052524	-0.044550821741373425	763011_v1.xml	biochemistry	10.1101/763011
-3.5925598762303053	-0.7342334018845842	-1.663100455785445	1.1257013653386552	-0.055128343440130935	-0.05106585612280506	-0.35707189425516556	-0.8016853267417356	-0.9649847111377104	0.40832057489354656	0.2633840098651309	-0.19817308390906774	0.05848185496252998	-0.29493095893551535	-0.2209997728543259	-0.06271594253950077	-0.6413600098231954	-0.3675102717681887	0.23598959793652485	0.09139552174894787	0.30737788416190537	0.24950420628603256	-0.08658251725349266	-0.6027937829723048	-0.10296105063557161	-0.24297720633680125	-0.395580212288483	-0.13496291118737075	-0.29219907279093876	-0.0008877280393117536	0.08293164274281083	-0.1283913949612265	0.18219386248262073	-0.010872745546489955	0.059564344634810466	0.0015204165491080463	-0.030764090719106022	0.13378470419491265	0.1406541712533292	-0.09725371776457223	0.02030611563821374	-0.05081154329500059	0.06226379767277071	0.021346729882753983	0.20558182284585183	-0.08186295184555893	-0.06397331018383944	0.12610285202933666	0.020752394626029715	-0.358395481575698	129072_v2.xml	biochemistry	10.1101/129072
-2.7566152559349293	0.11254307349511306	-0.5938131872567771	1.859158261973264	-0.19889794207174774	-0.10162523714849321	-0.6570221197706618	-1.0302464439998902	-0.6096003921343914	-0.5136932447407574	-0.07411328444468061	-0.42816564765505877	0.025778629018131792	-0.6483724272360114	0.01404411240118904	-0.278247800036175	-0.20772250097871212	-0.10563662573303158	-0.3030563423239408	-0.280710900541326	-0.0518291279125043	-0.07277917861039816	-0.2225903687993255	-0.07307411895280275	0.20584179256504076	0.002855351927531959	-0.1904741085002025	0.420780324622705	-0.1596453230398788	-0.03531791061074616	0.016792327362273977	-0.2023857718435066	-0.13246911680887463	0.09936603503898546	-0.24163444690268687	0.11177014357655514	0.07432214795506872	0.06861351297343875	-0.14413830689785917	0.06342927167892871	0.1523735792441184	0.11198521573599715	-0.0809235881691058	0.24433783671351245	-0.07452369916392318	0.061125428329521454	-0.0965729205300789	-0.2505316706535039	-0.1264630991042975	0.10093670944967886	379495_v1.xml	biochemistry	10.1101/379495
-1.9275536565057243	-0.9616441735577228	-1.5384807168187316	-0.5125352084622106	1.8116616262614127	-0.18243519161032976	-0.5281042452854571	-1.8502521255963478	-0.6532741398766652	1.0999311885137784	0.02049628721638085	-0.536082333826124	-0.1554414429538991	0.3177735223566513	-0.16214496806052242	0.7892451752018411	0.10318227916648681	0.44073115145080083	0.16054067316076925	-0.2838450168229031	-0.4431299335123728	0.5308935583994965	0.08046659448180751	0.47390479697542554	0.3179618088733128	0.1922059337071074	0.02649806574739088	0.25864514736044725	0.362562789033618	0.19746497617965864	-0.08248856133332953	-0.10684295440999071	-0.11281805178366003	-0.32979408675397026	0.42931429380569164	-0.4760012538166581	-0.02353954208673116	-0.4175516821998167	0.13693415890636343	0.10420051362588799	0.10605967925247502	0.18888027835158042	0.35148210019139403	-0.036023358566780524	0.015997234459380515	-0.22300618948421302	0.34667504813008726	0.0007061731262604451	-0.009828914110997969	-0.03697433128413336	436212_v1.xml	biochemistry	10.1101/436212
-3.1428502402680176	0.8625385896326075	-0.7794998333064738	-1.6669660792320091	1.8196880068897991	0.35466592221580345	-0.7222559365556547	-1.011018965959775	0.3602936358339384	0.23892191264966406	0.2378162252114269	0.7305603332333336	-0.054192040999052254	0.21168219718166137	-0.6876122319620729	0.25953269911291227	0.06367687225704169	-0.09312848181182545	-0.00448556808276943	-0.0032335793693324365	0.10244927485000366	-0.04529947205450473	-0.14500716197899452	0.45746635455719264	0.12226587726634679	0.2428012582484536	-0.07386212757308275	-0.07780759819367153	0.07918140165001053	-0.3600828330986788	-0.2776852557499633	0.17421639928264182	-0.04209123897668353	0.053573956211065	-0.3984032306427272	-0.0444860187245106	0.2870610964593374	-0.02792891301834221	-0.015014759215101535	-0.020053039647191278	0.02358487984584619	-0.00016089023432667334	-0.07608804031880356	0.11754620728018311	-0.07857338205151031	-0.2869838450048753	-0.019767321453201224	-0.18957842381384182	-0.33076257833219935	-0.05116686592825187	545814_v1.xml	biochemistry	10.1101/545814
-2.4396289709299865	0.990458692474028	-1.568936335701446	-0.6953599732519914	1.6436785644698126	1.0972575910131783	-1.8222036157081172	-1.701820778195932	-0.6546727973925254	0.9845033439806565	0.4989010609457178	-0.2981393810743505	-0.22638732935872183	0.20436442240307312	-0.5160612200050821	0.42663633368427206	0.418944371092401	0.2648076855900758	-0.02505903978275187	-0.43183652096934677	0.190021452185214	0.40141754026333853	-0.06586763933859871	0.18239459200872843	0.14456906503015074	0.082433746386517	-0.16731694122876134	-0.1522887725352633	0.22154631362883798	-0.11135707960211472	0.03400525447951765	-0.1006891054459903	-0.1036176364159965	-0.1377815580353146	-0.23268934981268954	-0.3869637942488179	0.15970094576371371	-0.2273093428932971	-0.01697298722508547	-0.05232370844455977	-0.26788213421153406	0.15284456011208805	-0.060068727973530536	-0.0541087019098562	-0.2585614660460463	0.045266652295647615	0.22401011538964627	-0.21325996733457261	-0.16305724457730042	-0.06060074477481475	368936_v1.xml	biochemistry	10.1101/368936
3.2475852644274363	-0.3306619353889631	-2.7177732188421317	0.5576800282437367	-0.0031059477394630923	-1.1830004066514619	0.3244543777876141	0.25151463602252505	-1.0128316324511775	0.5214784988901277	-0.43308862418793553	0.5140257318236517	-0.4836596090698041	0.2109847401498008	-0.22683383075894267	0.30726876840827655	0.39511607653106107	0.3027417515449775	-0.107729403405059	0.43565870872047746	0.06386248486513459	-0.2066357041419977	0.017104382654528395	0.11629943348315958	-0.06492104876935813	-0.18469529050991101	0.15621740955199362	0.8412165381009162	0.2855013209974695	0.2822969367615138	-0.4975680445543158	0.40736626022171774	-0.43753015309325716	-0.21096464156394068	0.07925478531145795	0.3980672435734081	-0.0426129953448056	-0.31579536438018874	-0.3787263521774757	0.3255633142459138	0.05837684755015073	-0.2201676051779379	-0.4474162832374151	0.2150457470578442	-0.17879698109046685	-0.4153255285194091	-0.008215957170037692	0.00921519990895948	0.18649428279130062	0.2351713333468584	845032_v1.xml	biochemistry	10.1101/845032
-1.7421932658724546	1.008190462807678	-0.5513984690142175	-0.7373848775972633	0.6165107636141588	0.8895046007652976	-0.18743761313086327	-1.4264631963292222	-0.8690117223572288	-0.1733947506583624	-0.4102668550380305	-0.01863275571312812	-0.29297757710779415	0.06907067281671428	-0.28164822852694416	0.16891239687920062	-0.14942400851660298	-0.14074414919510922	0.21036257447164713	-0.08402043476946834	-0.03491752560561692	0.02455688796141297	0.087719660302462	0.10517390103764528	0.24572560909752347	-0.3579265143004591	-0.2853209847704562	0.0006441670848381982	0.13840361308127364	0.09870204577403693	0.01174894581670663	-0.07298520804043267	-0.0014892566400250655	-0.31476818381912514	-0.3064952326490953	0.31600629220768617	0.044970103958795284	-0.118630430526988	-0.10064167021659592	0.1090503591604202	-0.11978568391958462	-0.05886439143229955	0.20450670390437128	0.034078480583728275	0.13669673348229597	0.06449857831339029	0.1333682356306672	-0.006040247570415967	-0.20661541070511952	-0.15793062601836907	665281_v2.xml	biochemistry	10.1101/665281
-1.4109855753399756	-0.7761885271026564	-1.887890493508804	0.3749350937389987	2.3770836514886247	-0.03175598901095923	0.04434763595520064	-1.46780280411592	-1.0598556870245939	0.962931844357952	0.13328414462436364	-0.2166792147998371	0.2825823746692109	0.47534576164226505	0.21956635416679693	0.0768598940753607	0.3267186240057898	-0.07099326929531315	-0.07832636920088741	-0.2743769987315028	0.02261134158167706	0.42337206983380704	-0.18575884433283127	0.3633506539579429	0.05029460204907476	-0.32613302097461866	0.2924910031084264	0.1341181135424427	0.2693739135227633	-0.1626119630420666	-0.008150210964449095	-0.08141564536377324	0.050980004919082396	0.015029543857737963	0.5407630246223168	-0.009546738535220114	-0.13605071619559514	0.2928131988811333	0.0071130826184902475	0.25545857444116427	-0.19884586515654945	-0.17069620581301614	0.13533970178813437	-0.09052936551449577	-0.04983471381973857	0.06689227778828474	-0.04590768959318271	-0.24776537406958923	0.10009952044283396	-0.14489990959765287	490136_v1.xml	biochemistry	10.1101/490136
-1.8696723096819965	0.6599828463504495	-0.9180301598034605	0.406998355853581	0.15835882960730974	-1.0113312268938883	-0.04557526229695224	-0.8375303827776088	0.2261589487421084	-0.3858307218613485	-0.4298270790658967	0.312285808933991	0.015844592823328077	0.6906725891956281	0.024080377797979596	-0.18713879621812834	0.053770013489523864	-0.1395219864754498	-0.0036096897374593034	0.1657178189658215	0.031318055103151866	-0.20164656076892704	-0.15325666395138507	-0.06583471047690849	-0.04331199441547454	-0.27458808369498017	0.25942833495267337	0.3536959477120517	-0.41747507478383067	-0.08344401961118975	0.16331125251662304	0.06584393750998993	0.382958637765919	-0.2561052624022889	0.08814933153742072	0.03424157567327594	-0.08405499664125334	0.023290052546949085	-0.25481951272104525	0.10315844851575602	0.1015092133268027	-0.3615178989698838	-0.08053313867101032	-0.006797521539143281	-0.1553005751430451	0.17479372712922897	0.12040235175295139	-0.19890696771424962	-0.16302846393818668	0.17556181455940661	413252_v1.xml	biochemistry	10.1101/413252
-2.459584153840801	-0.22981415221515283	-1.5007909001780262	0.17245510711244236	0.5850726562493407	0.43283256588940705	-0.7018279755724276	-1.185661849219199	-0.3764471049018074	0.851830681286298	0.016219701911949228	-0.26626958282566265	-0.040960493554509626	-0.14926624868236285	-0.19615424749978	0.4051934651642054	-0.0007229157753270946	-0.08324804613425683	-0.3856781221282638	-0.43485355459812386	0.01810440130773786	0.12350531358738184	0.06730733796799708	0.01917429540560531	-0.06139443523231837	-0.25886484320216235	-0.03717067493470258	0.4418121172183232	0.2018425605705998	-0.19501367086829835	0.2763493309041035	-0.39911596256789134	-0.05579977446933144	-0.015814575877909166	0.09270903186821478	-0.010610848147337358	0.2509680266159246	0.011141800375952927	-0.003929409440714172	0.15602912702511398	0.10823907939869833	-0.2723059562014639	-0.17802852260983948	0.21109637667053252	-0.35549664690981303	-0.06361659015283376	0.0026841462629236816	-0.336595723118562	0.1408892920084179	0.001445196206456016	153403_v2.xml	biochemistry	10.1101/153403
-0.8445343777708494	0.2984019537467145	-1.5559013576672458	-0.4531173994381981	1.0509885921794841	0.9694594448866551	-0.5888012511660039	-1.3474359324273633	-0.7889065601752504	0.5724769655755269	0.24274834779490606	-0.6466555645629735	0.178049096447003	-0.19115878125686267	-0.07807060301330636	0.6609345467259775	0.14225451442873202	0.47144322697553676	0.04607783347021364	-0.2710557517640686	-0.00984855814438316	0.3529213134737712	0.2292697742820242	0.17181651714270327	0.05936038818289984	-0.13298290120569808	-0.08422493016871699	0.31259861448072984	-0.027560034261702084	0.05567502360802015	0.07203173242737242	-0.05205837620532791	-0.26214385222239367	-0.10504440612005655	0.30336393647607207	-0.0939171038120175	0.17217566557592584	-0.374923529010135	0.04997473786629866	-0.04331391945551981	-0.12146097061283011	0.04885600225022738	-0.21352826683295406	-0.17500933542047556	0.2263425023181328	-0.011951639252541852	0.13237229397733158	-0.001949571132810825	0.1250120590497253	0.06964460010378219	694810_v1.xml	biochemistry	10.1101/694810
