document	doi	pmcid	distance
368704_v1.xml	10.1101/368704	PMC6303091	0.7686152808847945
357475_v1.xml	10.1101/357475	PMC6297281	0.7916654648253315
360446_v3.xml	10.1101/360446	PMC6423375	0.7929697335160617
363291_v1.xml	10.1101/363291	PMC6312200	0.793859924676978
357590_v1.xml	10.1101/357590	PMC6118354	0.8027851432080101
351700_v1.xml	10.1101/351700	PMC6234032	0.8251915257127802
365262_v1.xml	10.1101/365262	PMC6292894	0.8317815869331692
369264_v1.xml	10.1101/369264	PMC6761941	0.8499936886133888
362715_v1.xml	10.1101/362715	PMC6343525	0.8603774291460856
351726_v1.xml	10.1101/351726	PMC6304784	0.8809810045907376
354795_v1.xml	10.1101/354795	PMC6636753	0.885530673966156
355552_v2.xml	10.1101/355552	PMC6748367	0.8880309914233644
356543_v3.xml	10.1101/356543	PMC6620097	0.8945959896569826
365361_v1.xml	10.1101/365361	PMC6530825	0.8948021249916045
352856_v1.xml	10.1101/352856	PMC6403173	0.8996661698525729
356428_v1.xml	10.1101/356428	PMC6254578	0.9045477636350988
356253_v1.xml	10.1101/356253	PMC6596197	0.9050443132857026
369280_v1.xml	10.1101/369280	PMC6986084	0.9080767846952557
367797_v1.xml	10.1101/367797	PMC6363384	0.9280456980506812
351775_v1.xml	10.1101/351775	PMC6670208	0.9341902904017751
353920_v1.xml	10.1101/353920	PMC6261388	0.962181206457464
357616_v1.xml	10.1101/357616	PMC6235255	0.9675470924670578
366088_v1.xml	10.1101/366088	PMC6212831	0.9736166671047723
354159_v1.xml	10.1101/354159	PMC6302423	0.9751899935472577
363309_v1.xml	10.1101/363309	PMC6484031	0.9920723937182344
364992_v1.xml	10.1101/364992	PMC6312339	0.9979759204108634
364588_v1.xml	10.1101/364588	PMC6212828	1.0073370235605954
367235_v1.xml	10.1101/367235	PMC6631752	1.012782192032675
356386_v1.xml	10.1101/356386	PMC6521587	1.015981974718981
362517_v5.xml	10.1101/362517	PMC6684258	1.0181523628171967
355651_v1.xml	10.1101/355651	PMC6199132	1.0186469132895766
355024_v1.xml	10.1101/355024	PMC6193140	1.0242895960355993
369538_v2.xml	10.1101/369538	PMC6907144	1.0247965950200113
353573_v1.xml	10.1101/353573	PMC6234865	1.027972290101605
361204_v1.xml	10.1101/361204	PMC6457011	1.039575095420485
366674_v1.xml	10.1101/366674	PMC6683577	1.042661913599023
365320_v1.xml	10.1101/365320	PMC6226153	1.043555152632008
363028_v1.xml	10.1101/363028	PMC6238532	1.0480104392901097
362376_v1.xml	10.1101/362376	PMC6333804	1.0494406149578124
360420_v1.xml	10.1101/360420	PMC6389748	1.0533436996686563
366500_v1.xml	10.1101/366500	PMC6298780	1.0682730093163748
363572_v1.xml	10.1101/363572	PMC6796896	1.077481800329256
363143_v1.xml	10.1101/363143	PMC6915902	1.0782557240629345
361253_v1.xml	10.1101/361253	PMC6775140	1.081411962690245
359364_v1.xml	10.1101/359364	PMC6689793	1.0954195444804664
358564_v1.xml	10.1101/358564	PMC6209381	1.1037845909386461
351684_v1.xml	10.1101/351684	PMC6355558	1.110660027004006
354969_v1.xml	10.1101/354969	PMC6303102	1.1128575030921557
356774_v1.xml	10.1101/356774	PMC6282196	1.1175160702028148
362848_v1.xml	10.1101/362848	PMC6329279	1.125620996823644
356055_v1.xml	10.1101/356055	PMC6325249	1.1279633370925606
367326_v1.xml	10.1101/367326	PMC6225560	1.1306247737421746
352427_v1.xml	10.1101/352427	PMC6222586	1.1368505164658569
362335_v1.xml	10.1101/362335	PMC6134095	1.1485495768500849
364281_v1.xml	10.1101/364281	PMC6693274	1.1542479617402504
368928_v1.xml	10.1101/368928	PMC6372285	1.1684235383624086
357079_v1.xml	10.1101/357079	PMC6894353	1.180256560594447
364687_v1.xml	10.1101/364687	PMC6430388	1.1866462404365365
366062_v1.xml	10.1101/366062	PMC6712454	1.1928397822933725
357624_v1.xml	10.1101/357624	PMC6956494	1.1941536346638746
352963_v1.xml	10.1101/352963	PMC6116183	1.1957919605931444
367805_v1.xml	10.1101/367805	PMC6211832	1.2030562968498737
353284_v1.xml	10.1101/353284	PMC6547469	1.2059430060908762
359166_v1.xml	10.1101/359166	PMC6175578	1.2061310855570375
369082_v1.xml	10.1101/369082	PMC6404276	1.206983243323131
365627_v1.xml	10.1101/365627	PMC6292386	1.2083444480494954
386441_v1.xml	10.1101/386441	PMC6415672	0.5831753227496079
388280_v1.xml	10.1101/388280	PMC6957234	0.6065973020118081
375592_v1.xml	10.1101/375592	PMC6381280	0.699666589686265
370171_v1.xml	10.1101/370171	PMC6368374	0.7296127620115211
378646_v3.xml	10.1101/378646	PMC6565723	0.7837464214292438
384800_v1.xml	10.1101/384800	PMC6319608	0.7865474899939657
372482_v1.xml	10.1101/372482	PMC6466849	0.7996555738523654
388207_v1.xml	10.1101/388207	PMC6580516	0.8073552106042432
370478_v1.xml	10.1101/370478	PMC6592900	0.8240632833304962
375378_v1.xml	10.1101/375378	PMC6321902	0.8309170342064182
369876_v1.xml	10.1101/369876	PMC6548991	0.8366470050866027
379388_v1.xml	10.1101/379388	PMC6561590	0.8534939017986992
379024_v1.xml	10.1101/379024	PMC6728090	0.8996661641093582
388132_v1.xml	10.1101/388132	PMC6324884	0.9025036429944036
375139_v1.xml	10.1101/375139	PMC6299155	0.917729633418251
384487_v1.xml	10.1101/384487	PMC6560062	0.9232818954388378
385534_v2.xml	10.1101/385534	PMC6417816	0.9324331808247962
375154_v1.xml	10.1101/375154	PMC6646342	0.9447052740061739
384453_v2.xml	10.1101/384453	PMC6322860	0.9538744050700891
377861_v1.xml	10.1101/377861	PMC6222051	0.9563819950911964
383224_v3.xml	10.1101/383224	PMC6858378	0.9576668290180133
377085_v1.xml	10.1101/377085	PMC6193618	0.959455066842299
369686_v1.xml	10.1101/369686	PMC6379823	0.9728254724581176
384123_v1.xml	10.1101/384123	PMC6355570	0.9851354078932643
380600_v1.xml	10.1101/380600	PMC6358060	0.9859508555833223
375568_v1.xml	10.1101/375568	PMC6222131	1.0022112382403499
380873_v1.xml	10.1101/380873	PMC6250288	1.0034562295807317
382093_v1.xml	10.1101/382093	PMC6808500	1.0086780592748668
387019_v1.xml	10.1101/387019	PMC6563949	1.0105407465567289
372664_v1.xml	10.1101/372664	PMC6283595	1.0111915137575183
378919_v3.xml	10.1101/378919	PMC6418191	1.0172883815051563
386896_v1.xml	10.1101/386896	PMC6417811	1.019863947563484
378661_v1.xml	10.1101/378661	PMC6161469	1.023681203055506
384040_v1.xml	10.1101/384040	PMC6581243	1.0255641207929531
375576_v1.xml	10.1101/375576	PMC6222045	1.0280805793996037
383810_v2.xml	10.1101/383810	PMC6325254	1.0288217947970757
384396_v1.xml	10.1101/384396	PMC6335058	1.0391282642064106
384644_v1.xml	10.1101/384644	PMC6795477	1.0478853254120617
385039_v1.xml	10.1101/385039	PMC6207421	1.049632813498327
384685_v1.xml	10.1101/384685	PMC6365058	1.05181030086114
386706_v1.xml	10.1101/386706	PMC6426839	1.0526231518301439
376962_v3.xml	10.1101/376962	PMC6342824	1.0578830337830853
380758_v1.xml	10.1101/380758	PMC6978526	1.0608164876907606
372565_v1.xml	10.1101/372565	PMC6413930	1.069908752896668
386680_v1.xml	10.1101/386680	PMC6853976	1.0703549733889945
383968_v1.xml	10.1101/383968	PMC6161386	1.076347863775873
385005_v2.xml	10.1101/385005	PMC6586300	1.0821135394272008
371112_v1.xml	10.1101/371112	PMC6784883	1.09317556178459
384149_v1.xml	10.1101/384149	PMC6397875	1.1028453584519367
380659_v1.xml	10.1101/380659	PMC6718663	1.105114150409793
375428_v1.xml	10.1101/375428	PMC6498154	1.115763465088707
385013_v1.xml	10.1101/385013	PMC6676305	1.1206482694957545
376665_v1.xml	10.1101/376665	PMC6602326	1.121568454204369
381376_v2.xml	10.1101/381376	PMC6379092	1.1264028838028137
381202_v1.xml	10.1101/381202	PMC6325250	1.1268795089712125
387183_v1.xml	10.1101/387183	PMC6833984	1.1284123892972575
382358_v1.xml	10.1101/382358	PMC6615616	1.1286623165660012
377523_v2.xml	10.1101/377523	PMC6961295	1.137864052289698
373597_v1.xml	10.1101/373597	PMC6130078	1.1474991242383663
378331_v1.xml	10.1101/378331	PMC5012554	1.1513476078904186
371583_v1.xml	10.1101/371583	PMC6363088	1.1568833918428585
370700_v1.xml	10.1101/370700	PMC6415803	1.1616064533540738
381087_v1.xml	10.1101/381087	PMC6286982	1.1641675993337814
383687_v1.xml	10.1101/383687	PMC6764042	1.1660488445856032
383729_v1.xml	10.1101/383729	PMC6456316	1.1664241451255566
382077_v1.xml	10.1101/382077	PMC6616247	1.1669887099682819
386573_v1.xml	10.1101/386573	PMC6340049	1.1693991197963982
371088_v1.xml	10.1101/371088	PMC6705771	1.1796295236258048
381384_v1.xml	10.1101/381384	PMC6724693	1.184457768913786
384446_v1.xml	10.1101/384446	PMC6372619	1.1873688716258268
387290_v1.xml	10.1101/387290	PMC6602937	1.1874116358118716
378000_v1.xml	10.1101/378000	PMC6779258	1.1878982594397423
381004_v2.xml	10.1101/381004	PMC6712207	1.1907109496983324
373357_v1.xml	10.1101/373357	PMC6349403	1.1967905221847206
372078_v2.xml	10.1101/372078	PMC6610121	1.2027820629211063
387266_v4.xml	10.1101/387266	PMC6684230	1.2092589740657758
380774_v1.xml	10.1101/380774	PMC6310459	1.2114126197667785
375550_v2.xml	10.1101/375550	PMC6372799	1.2124954558651706
373563_v1.xml	10.1101/373563	PMC6187632	1.21597415132532
386912_v1.xml	10.1101/386912	PMC6873163	1.2160427780192282
402610_v1.xml	10.1101/402610	PMC6972775	0.5648269242421159
393678_v1.xml	10.1101/393678	PMC6383941	0.6089526095740548
392274_v1.xml	10.1101/392274	PMC6397951	0.697992604539261
405258_v1.xml	10.1101/405258	PMC6413894	0.7091711968943814
389023_v1.xml	10.1101/389023	PMC6158219	0.724601682222549
392738_v1.xml	10.1101/392738	PMC6264513	0.7274814478561616
394437_v2.xml	10.1101/394437	PMC6695225	0.7371890601460762
388850_v1.xml	10.1101/388850	PMC6645463	0.7482038323036494
390484_v1.xml	10.1101/390484	PMC6280793	0.7516676421321253
392654_v1.xml	10.1101/392654	PMC6366897	0.7586707307278491
398701_v1.xml	10.1101/398701	PMC6279044	0.766736996874193
391342_v2.xml	10.1101/391342	PMC6292697	0.7988495674061081
397984_v1.xml	10.1101/397984	PMC6379674	0.8369868241356361
397331_v1.xml	10.1101/397331	PMC6503380	0.8417607104457667
393553_v1.xml	10.1101/393553	PMC6538859	0.8560083698223604
389411_v1.xml	10.1101/389411	PMC6462785	0.8578396908004532
389007_v1.xml	10.1101/389007	PMC6593117	0.858194844413344
400374_v2.xml	10.1101/400374	PMC6479005	0.8733848469445556
406520_v1.xml	10.1101/406520	PMC6443347	0.8948628067874592
397422_v1.xml	10.1101/397422	PMC6486645	0.896644801883931
388819_v1.xml	10.1101/388819	PMC6402692	0.8986882408769132
401372_v1.xml	10.1101/401372	PMC6589779	0.9092576878360424
404418_v1.xml	10.1101/404418	PMC6733463	0.9177034542984948
405142_v1.xml	10.1101/405142	PMC6425012	0.9264422702217647
397497_v1.xml	10.1101/397497	PMC6517380	0.9264708866634749
396283_v1.xml	10.1101/396283	PMC6264499	0.9499892204863424
407171_v1.xml	10.1101/407171	PMC6592362	0.9550720072797192
396606_v1.xml	10.1101/396606	PMC6401478	0.9597039148790018
404350_v1.xml	10.1101/404350	PMC6443129	0.960796381954485
401349_v1.xml	10.1101/401349	PMC6677323	0.9638871026669606
404772_v1.xml	10.1101/404772	PMC6361587	0.964959229813477
394882_v1.xml	10.1101/394882	PMC6550169	0.9685920602710199
399857_v1.xml	10.1101/399857	PMC6428248	0.9789544382427523
403923_v1.xml	10.1101/403923	PMC6839550	0.9864097289460552
390328_v1.xml	10.1101/390328	PMC6200979	0.9975129054613442
392480_v2.xml	10.1101/392480	PMC6960282	1.0059797811013367
392852_v2.xml	10.1101/392852	PMC6739098	1.0114391497901014
398396_v2.xml	10.1101/398396	PMC6658471	1.0181530306754234
393330_v2.xml	10.1101/393330	PMC6380590	1.0223931009133922
397000_v1.xml	10.1101/397000	PMC6286129	1.0234617602553215
402099_v1.xml	10.1101/402099	PMC6553557	1.0306174317122478
395145_v1.xml	10.1101/395145	PMC6751789	1.0314784997242907
401703_v1.xml	10.1101/401703	PMC6496161	1.0424357708275132
402156_v1.xml	10.1101/402156	PMC6787052	1.0453385479880903
396812_v1.xml	10.1101/396812	PMC6435815	1.0468314193808443
389668_v1.xml	10.1101/389668	PMC6303071	1.0470121260751795
394783_v1.xml	10.1101/394783	PMC6249004	1.0517932864936914
398362_v2.xml	10.1101/398362	PMC6338464	1.0525791992139795
388363_v1.xml	10.1101/388363	PMC6402835	1.0545074161860764
394056_v1.xml	10.1101/394056	PMC6392091	1.0549076519263105
397190_v1.xml	10.1101/397190	PMC6386665	1.0609490586699442
390930_v1.xml	10.1101/390930	PMC6613677	1.0634218214858304
401901_v2.xml	10.1101/401901	PMC6443171	1.0646043062721884
404400_v1.xml	10.1101/404400	PMC6247091	1.066194163945869
403675_v1.xml	10.1101/403675	PMC6488628	1.066940004157088
403014_v2.xml	10.1101/403014	PMC6398981	1.0761350694209706
407023_v1.xml	10.1101/407023	PMC6746111	1.0789466308494664
395780_v1.xml	10.1101/395780	PMC6709228	1.079986402370834
404467_v2.xml	10.1101/404467	PMC6338468	1.080537246061905
405076_v2.xml	10.1101/405076	PMC6518560	1.094684072680781
389684_v1.xml	10.1101/389684	PMC6214493	1.0983396193108481
388785_v1.xml	10.1101/388785	PMC6400412	1.0999398211677973
404046_v2.xml	10.1101/404046	PMC6701127	1.105508332969335
397471_v1.xml	10.1101/397471	PMC6516958	1.1114661328023763
391607_v1.xml	10.1101/391607	PMC6325247	1.113857683792472
400358_v1.xml	10.1101/400358	PMC6520515	1.1160410801706933
389957_v2.xml	10.1101/389957	PMC6907859	1.1241153212089183
392670_v1.xml	10.1101/392670	PMC6412638	1.1288262719436806
394668_v1.xml	10.1101/394668	PMC6509865	1.129561543051813
390351_v1.xml	10.1101/390351	PMC6504906	1.1336701852974784
401265_v1.xml	10.1101/401265	PMC6611870	1.1425965065805788
399964_v1.xml	10.1101/399964	PMC6555945	1.1480659265899977
390898_v1.xml	10.1101/390898	PMC6264875	1.151823239879413
390609_v1.xml	10.1101/390609	PMC6492329	1.1545310950387222
392266_v1.xml	10.1101/392266	PMC6492392	1.1563813403127445
405647_v1.xml	10.1101/405647	PMC6823454	1.1564138816394747
392746_v1.xml	10.1101/392746	PMC6402706	1.1586953998450216
402594_v1.xml	10.1101/402594	PMC4624595	1.1631761090717248
394965_v1.xml	10.1101/394965	PMC6400260	1.1633016061925667
393363_v1.xml	10.1101/393363	PMC6375575	1.1654984081218602
394924_v1.xml	10.1101/394924	PMC6296784	1.1753845750634877
392696_v1.xml	10.1101/392696	PMC6286138	1.1772414430426485
398123_v1.xml	10.1101/398123	PMC6909443	1.179396429232401
393959_v1.xml	10.1101/393959	PMC6531297	1.182521442968659
403790_v2.xml	10.1101/403790	PMC6347450	1.1963493752115824
397174_v1.xml	10.1101/397174	PMC6643231	1.1973882836777903
392639_v1.xml	10.1101/392639	PMC6660659	1.2013670733755768
393116_v1.xml	10.1101/393116	PMC6907241	1.2031986772072145
392027_v1.xml	10.1101/392027	PMC6344600	1.2073960600595828
393603_v1.xml	10.1101/393603	PMC6135606	1.2120420175240554
425132_v1.xml	10.1101/425132	PMC6620311	0.5777979172868817
416370_v1.xml	10.1101/416370	PMC6405169	0.648563376324951
413294_v1.xml	10.1101/413294	PMC6336717	0.659111715933617
416354_v1.xml	10.1101/416354	PMC6438536	0.6839772318320098
411074_v1.xml	10.1101/411074	PMC6786620	0.6879777173749053
409573_v1.xml	10.1101/409573	PMC6698738	0.690881312761112
414995_v1.xml	10.1101/414995	PMC6258839	0.6962814807735231
412221_v1.xml	10.1101/412221	PMC6191544	0.7087175138388923
409375_v1.xml	10.1101/409375	PMC6321911	0.7252547547243527
424697_v1.xml	10.1101/424697	PMC6625963	0.7514753132781333
420034_v1.xml	10.1101/420034	PMC6237293	0.7788696764236958
408237_v1.xml	10.1101/408237	PMC6639847	0.787706471448959
424036_v1.xml	10.1101/424036	PMC6496046	0.7963171793876264
418350_v1.xml	10.1101/418350	PMC6464552	0.7976386218596943
411678_v1.xml	10.1101/411678	PMC6382165	0.8043135944403931
409102_v1.xml	10.1101/409102	PMC6344080	0.8130535366829964
413997_v1.xml	10.1101/413997	PMC6589905	0.8371360157020744
421388_v1.xml	10.1101/421388	PMC6534532	0.8490493994365026
411983_v1.xml	10.1101/411983	PMC6234872	0.8777987089571119
418897_v1.xml	10.1101/418897	PMC6199498	0.8819736551500007
415133_v4.xml	10.1101/415133	PMC6872491	0.8827511043308774
409870_v1.xml	10.1101/409870	PMC6858138	0.9237822801195484
411926_v1.xml	10.1101/411926	PMC6892906	0.9272148559158809
422972_v1.xml	10.1101/422972	PMC6613791	0.9398329446449835
419812_v1.xml	10.1101/419812	PMC6465333	0.9435505766681803
418343_v1.xml	10.1101/418343	PMC6414030	0.9484132102213475
421149_v1.xml	10.1101/421149	PMC6456318	0.9537619897841118
410969_v1.xml	10.1101/410969	PMC6739339	0.9684790917233138
416552_v1.xml	10.1101/416552	PMC6542828	0.9710943269092118
424580_v1.xml	10.1101/424580	PMC6776369	0.9723276306661112
424820_v1.xml	10.1101/424820	PMC6751338	0.9742697477940189
424887_v1.xml	10.1101/424887	PMC6776538	0.9928667279139011
421438_v1.xml	10.1101/421438	PMC6701751	1.0062527708330322
421578_v1.xml	10.1101/421578	PMC6478433	1.0088554017833868
410308_v1.xml	10.1101/410308	PMC6361585	1.014905027054124
419317_v2.xml	10.1101/419317	PMC6611652	1.0158764988320113
424416_v1.xml	10.1101/424416	PMC6391064	1.0205261744115053
412239_v1.xml	10.1101/412239	PMC6212823	1.0263258056052915
415463_v1.xml	10.1101/415463	PMC6413957	1.0280724045924923
418335_v3.xml	10.1101/418335	PMC6892539	1.0287121149868115
408880_v1.xml	10.1101/408880	PMC6401462	1.036228238026117
422592_v2.xml	10.1101/422592	PMC6687785	1.037575906330924
418012_v2.xml	10.1101/418012	PMC6718454	1.0378011193476124
408609_v1.xml	10.1101/408609	PMC6434790	1.0452859694776817
414433_v1.xml	10.1101/414433	PMC6560221	1.045349667104119
424051_v1.xml	10.1101/424051	PMC6434891	1.059751658727405
422212_v1.xml	10.1101/422212	PMC6324882	1.0612165644288225
415653_v1.xml	10.1101/415653	PMC6414700	1.0643252977814868
423194_v1.xml	10.1101/423194	PMC6551916	1.067768289170685
413658_v1.xml	10.1101/413658	PMC6195347	1.0731119478494453
423152_v1.xml	10.1101/423152	PMC5041078	1.0773021161420684
423012_v1.xml	10.1101/423012	PMC6954556	1.0838464702674326
414169_v1.xml	10.1101/414169	PMC6414386	1.0864815415053677
423103_v1.xml	10.1101/423103	PMC6306242	1.0878166298280825
416321_v1.xml	10.1101/416321	PMC6543446	1.0898163781957
423087_v1.xml	10.1101/423087	PMC6289587	1.1010781945843184
411736_v1.xml	10.1101/411736	PMC6697328	1.1017261139897172
412353_v1.xml	10.1101/412353	PMC6382352	1.1068094158726711
411249_v1.xml	10.1101/411249	PMC6715155	1.1100822191350084
419911_v1.xml	10.1101/419911	PMC6443781	1.11043584973743
412809_v1.xml	10.1101/412809	PMC6750595	1.1109602815739141
415364_v1.xml	10.1101/415364	PMC6287826	1.1141744725813993
423590_v1.xml	10.1101/423590	PMC6586939	1.120736113379249
408914_v1.xml	10.1101/408914	PMC6328761	1.1278356749044
415810_v1.xml	10.1101/415810	PMC6428844	1.1303963852512962
412627_v2.xml	10.1101/412627	PMC6703709	1.133471611464132
410332_v1.xml	10.1101/410332	PMC6379090	1.1400679419618633
422618_v1.xml	10.1101/422618	PMC6344605	1.1426003712031605
415737_v1.xml	10.1101/415737	PMC6727637	1.1583538510717086
424408_v1.xml	10.1101/424408	PMC6450105	1.1674603346518226
420299_v2.xml	10.1101/420299	PMC6932819	1.1789250628915549
424440_v1.xml	10.1101/424440	PMC6316447	1.1812490174192452
414177_v1.xml	10.1101/414177	PMC6300625	1.1813942514330242
425835_v1.xml	10.1101/425835	PMC6481772	1.1867442356905111
413799_v1.xml	10.1101/413799	PMC6504903	1.1932766923052278
420083_v1.xml	10.1101/420083	PMC6592576	1.2037240973108234
419424_v1.xml	10.1101/419424	PMC6678704	1.2103466643593823
410498_v1.xml	10.1101/410498	PMC6224045	1.217416864009597
443838_v1.xml	10.1101/443838	PMC6495250	0.4746865737748127
440966_v1.xml	10.1101/440966	PMC6469243	0.5873946587530241
434803_v1.xml	10.1101/434803	PMC6417822	0.6522153392120593
429399_v1.xml	10.1101/429399	PMC6424405	0.6705378283488894
441832_v1.xml	10.1101/441832	PMC6368699	0.7211110039819083
428755_v1.xml	10.1101/428755	PMC6442591	0.7404244743683237
437939_v2.xml	10.1101/437939	PMC6458414	0.751532106964234
429944_v1.xml	10.1101/429944	PMC6211222	0.7795897043399507
434449_v1.xml	10.1101/434449	PMC6544216	0.8089887767021993
442442_v1.xml	10.1101/442442	PMC6417810	0.8100156119006875
427625_v1.xml	10.1101/427625	PMC6320496	0.829148183963604
440685_v1.xml	10.1101/440685	PMC6247082	0.881726538536327
431908_v1.xml	10.1101/431908	PMC6324820	0.8849955180304783
435925_v1.xml	10.1101/435925	PMC6445865	0.8903097402670299
434001_v1.xml	10.1101/434001	PMC6343043	0.8984310708665512
433573_v1.xml	10.1101/433573	PMC6833143	0.9090327227096678
437624_v1.xml	10.1101/437624	PMC6700640	0.9137124555162683
428763_v1.xml	10.1101/428763	PMC6405165	0.9145200318206185
436246_v2.xml	10.1101/436246	PMC6595151	0.9278779597214752
442681_v1.xml	10.1101/442681	PMC6561030	0.935627339898279
434514_v1.xml	10.1101/434514	PMC6553792	0.9573541670242701
429274_v2.xml	10.1101/429274	PMC6538850	0.9604176321677056
431049_v1.xml	10.1101/431049	PMC6756558	0.972852717453818
428383_v1.xml	10.1101/428383	PMC6458150	0.9784930050914008
429159_v2.xml	10.1101/429159	PMC6513847	0.9823825357630068
429936_v1.xml	10.1101/429936	PMC6222054	0.9873189974230268
431213_v1.xml	10.1101/431213	PMC6327095	1.033374273004269
427021_v1.xml	10.1101/427021	PMC6464247	1.0631395296744877
434019_v1.xml	10.1101/434019	PMC6414699	1.069684283724644
442590_v1.xml	10.1101/442590	PMC6384029	1.07943916927935
432054_v1.xml	10.1101/432054	PMC6731059	1.1231025740097462
442046_v1.xml	10.1101/442046	PMC6687943	1.1308203288493048
434191_v1.xml	10.1101/434191	PMC6978920	1.1322261450786208
438952_v1.xml	10.1101/438952	PMC6543038	1.1414070846019897
437160_v1.xml	10.1101/437160	PMC6658531	1.1595031069143842
443879_v1.xml	10.1101/443879	PMC6776536	1.1601020115856073
440065_v1.xml	10.1101/440065	PMC6865071	1.1602742333969995
430728_v1.xml	10.1101/430728	PMC6382966	1.1646908306928458
433615_v1.xml	10.1101/433615	PMC6645714	1.1705945634261916
432195_v1.xml	10.1101/432195	PMC6478374	1.1779216916460833
427203_v1.xml	10.1101/427203	PMC6580962	1.1788114738879605
428169_v1.xml	10.1101/428169	PMC6364867	1.1823692552171086
431882_v1.xml	10.1101/431882	PMC6370340	1.2039759137501413
442087_v1.xml	10.1101/442087	PMC6650047	1.2040790184856747
443457_v1.xml	10.1101/443457	PMC6532096	1.2076991489633766
428326_v1.xml	10.1101/428326	PMC6602180	1.2152397914121384
428649_v1.xml	10.1101/428649	PMC6834288	1.2167936321815083
437061_v1.xml	10.1101/437061	PMC6895256	1.2193168434908523
453191_v1.xml	10.1101/453191	PMC6363141	0.6218876880332063
453894_v1.xml	10.1101/453894	PMC6478286	0.6818872234304153
457531_v1.xml	10.1101/457531	PMC6437654	0.7203829405015455
451120_v1.xml	10.1101/451120	PMC6423370	0.7208352298743993
448449_v1.xml	10.1101/448449	PMC6494972	0.7308268997357618
461285_v2.xml	10.1101/461285	PMC6695208	0.7501749242871621
448969_v1.xml	10.1101/448969	PMC6547461	0.7850806537252503
453068_v1.xml	10.1101/453068	PMC6299483	0.7866567333702702
451740_v1.xml	10.1101/451740	PMC6282212	0.8118243551410537
446070_v1.xml	10.1101/446070	PMC6456869	0.8372837530103974
453977_v1.xml	10.1101/453977	PMC6766481	0.8460161283656574
453571_v2.xml	10.1101/453571	PMC6836511	0.8496157766135187
458661_v1.xml	10.1101/458661	PMC6726937	0.8751496300321947
455642_v2.xml	10.1101/455642	PMC6964976	0.876045113321419
447920_v1.xml	10.1101/447920	PMC6374077	0.9126978857939597
444091_v1.xml	10.1101/444091	PMC6547792	0.9182349227525812
450189_v1.xml	10.1101/450189	PMC6544615	0.9433466724078113
454611_v1.xml	10.1101/454611	PMC6472939	0.9456804293111796
448597_v1.xml	10.1101/448597	PMC6558751	0.9514587188218585
444992_v1.xml	10.1101/444992	PMC6635562	0.9517618303575429
452458_v1.xml	10.1101/452458	PMC6708146	0.9597715672164864
453712_v1.xml	10.1101/453712	PMC6505146	0.9780910214470765
448696_v1.xml	10.1101/448696	PMC6354806	0.9801395897899652
452268_v1.xml	10.1101/452268	PMC6879166	0.9802928197770919
455964_v1.xml	10.1101/455964	PMC6438583	0.985298507229547
456681_v2.xml	10.1101/456681	PMC6789008	0.988187290652298
449991_v1.xml	10.1101/449991	PMC6576745	0.9884540404274258
456202_v1.xml	10.1101/456202	PMC6717315	0.9912549573684907
452144_v1.xml	10.1101/452144	PMC6639071	0.9927696996338757
462135_v1.xml	10.1101/462135	PMC6775143	0.9976579430192763
454751_v1.xml	10.1101/454751	PMC6459675	1.0012931865139658
457622_v2.xml	10.1101/457622	PMC6961311	1.0058497168911482
446781_v1.xml	10.1101/446781	PMC6372794	1.0119741096446542
449876_v1.xml	10.1101/449876	PMC6660563	1.01884868635494
448845_v1.xml	10.1101/448845	PMC6669855	1.0232744834567618
461426_v1.xml	10.1101/461426	PMC6405912	1.0352242003195726
444323_v1.xml	10.1101/444323	PMC6821842	1.0409296328764268
445726_v2.xml	10.1101/445726	PMC6262259	1.0599994605258247
444075_v1.xml	10.1101/444075	PMC6392497	1.0619252520973237
456517_v1.xml	10.1101/456517	PMC6396544	1.0620853139965536
459727_v1.xml	10.1101/459727	PMC6779878	1.0691672125987768
460246_v1.xml	10.1101/460246	PMC6684315	1.0692588928070297
447482_v1.xml	10.1101/447482	PMC6533062	1.072495873227108
460436_v1.xml	10.1101/460436	PMC6368402	1.0726481299062227
456558_v1.xml	10.1101/456558	PMC6611075	1.0731556098553556
456418_v1.xml	10.1101/456418	PMC6329795	1.0739775515600742
450965_v1.xml	10.1101/450965	PMC6777137	1.0799766316053934
447250_v2.xml	10.1101/447250	PMC6721208	1.0807016900011328
461335_v1.xml	10.1101/461335	PMC6710410	1.0837188901856196
450221_v1.xml	10.1101/450221	PMC6416366	1.0849210394023039
444885_v1.xml	10.1101/444885	PMC6393240	1.089974873306732
456608_v1.xml	10.1101/456608	PMC6743362	1.094150880544096
447938_v1.xml	10.1101/447938	PMC6437910	1.0947483573408134
458604_v1.xml	10.1101/458604	PMC6413908	1.097488162779781
447433_v1.xml	10.1101/447433	PMC6579541	1.0988113767791918
450262_v1.xml	10.1101/450262	PMC6642133	1.1129468597560552
454405_v1.xml	10.1101/454405	PMC6380564	1.1177172024644437
447508_v1.xml	10.1101/447508	PMC6697414	1.1234952603196586
459644_v1.xml	10.1101/459644	PMC6816550	1.1268894629115795
444406_v1.xml	10.1101/444406	PMC6712394	1.1271478522837697
446724_v2.xml	10.1101/446724	PMC6753154	1.1405033671171971
451765_v1.xml	10.1101/451765	PMC6497325	1.168089087195561
450411_v1.xml	10.1101/450411	PMC6596999	1.1711715860736618
458208_v2.xml	10.1101/458208	PMC6764826	1.1742770841720749
